Result Log
Run 1
50	3	64
125	22	107
200	32	169
275	41	143
350	38	104
425	29	102
500	27	131
575	22	99
650	23	101
725	21	88
800	18	108
875	17	123
950	24	126
1025	16	90
1100	20	107
1175	22	95
1250	25	85
1325	17	88
1400	17	110
1475	20	89
1550	19	104
1625	20	85
1700	16	90
1775	26	104
1850	20	119
1925	17	94
2000	18	134

Run 2
50	13	112
125	24	105
200	33	106
275	38	109
350	39	112
425	41	155
500	30	90
575	34	111
650	32	167
725	18	111
800	22	102
875	19	86
950	22	114
1025	19	153
1100	25	129
1175	22	98
1250	14	111
1325	17	126
1400	18	110
1475	20	107
1550	19	79
1625	20	145
1700	21	93
1775	24	102
1850	22	117
1925	25	123
2000	20	115

Run 3
50	11	108
125	29	113
200	32	108
275	35	95
350	30	85
425	31	101
500	29	86
575	25	89
650	21	103
725	21	101
800	20	96
875	20	93
950	20	90
1025	23	96
1100	18	94
1175	20	87
1250	20	148
1325	21	147
1400	26	157
1475	21	186
1550	21	161
1625	19	89
1700	24	197
1775	21	175
1850	24	81
1925	19	170
2000	23	72

Run 4
50	9	116
125	20	97
200	33	124
275	38	101
350	36	86
425	37	142
500	35	89
575	39	110
650	30	124
725	29	100
800	26	112
875	18	71
950	17	104
1025	18	105
1100	15	68
1175	12	101
1250	17	84
1325	19	83
1400	17	61
1475	24	116
1550	16	105
1625	17	81
1700	18	107
1775	20	100
1850	17	94
1925	11	84
2000	19	75

Run 5
50	3	91
125	25	128
200	28	101
275	33	89
350	27	97
425	29	101
500	27	92
575	31	109
650	30	116
725	31	88
800	24	109
875	19	112
950	27	105
1025	20	98
1100	20	99
1175	17	149
1250	18	97
1325	17	144
1400	22	109
1475	15	95
1550	15	97
1625	14	176
1700	19	87
1775	22	153
1850	21	92
1925	19	101
2000	20	112

Run 6
50	1	69
125	26	116
200	41	166
275	50	139
350	32	97
425	32	105
500	27	147
575	28	114
650	22	136
725	19	101
800	22	96
875	15	128
950	25	141
1025	16	115
1100	18	92
1175	19	110
1250	15	100
1325	20	148
1400	19	146
1475	19	113
1550	15	139
1625	19	94
1700	19	83
1775	25	109
1850	19	121
1925	18	161
2000	19	134

Run 7
50	8	67
125	21	104
200	37	106
275	40	143
350	39	114
425	36	101
500	36	80
575	37	109
650	30	119
725	26	95
800	29	104
875	29	99
950	26	157
1025	19	93
1100	19	114
1175	17	103
1250	17	104
1325	18	110
1400	20	120
1475	25	121
1550	22	111
1625	15	162
1700	17	94
1775	22	104
1850	19	142
1925	21	121
2000	16	107

Run 8
50	10	92
125	28	105
200	42	147
275	41	142
350	34	115
425	28	90
500	29	131
575	23	89
650	21	97
725	20	84
800	21	106
875	22	135
950	18	119
1025	28	115
1100	24	99
1175	18	79
1250	18	96
1325	22	107
1400	15	121
1475	17	110
1550	23	114
1625	10	85
1700	18	93
1775	20	168
1850	22	168
1925	19	112
2000	17	125

Run 9
50	11	80
125	26	98
200	36	100
275	46	112
350	36	98
425	37	108
500	35	109
575	30	102
650	25	110
725	21	92
800	23	99
875	20	143
950	16	104
1025	18	94
1100	19	95
1175	18	109
1250	24	107
1325	16	122
1400	21	109
1475	18	105
1550	18	104
1625	18	94
1700	17	141
1775	20	102
1850	19	85
1925	21	117
2000	15	81

Run 10
50	11	69
125	35	104
200	34	113
275	42	115
350	37	121
425	32	110
500	33	140
575	34	114
650	27	104
725	22	101
800	27	96
875	20	104
950	24	97
1025	29	103
1100	22	111
1175	15	92
1250	14	130
1325	20	97
1400	14	91
1475	20	102
1550	16	116
1625	17	97
1700	18	77
1775	19	117
1850	23	110
1925	24	153
2000	24	103

Run 11
50	10	144
125	23	111
200	34	111
275	37	118
350	38	116
425	41	131
500	31	130
575	29	136
650	28	94
725	23	83
800	16	118
875	15	140
950	21	108
1025	15	99
1100	18	106
1175	17	120
1250	14	95
1325	20	105
1400	16	82
1475	16	96
1550	16	122
1625	19	115
1700	16	112
1775	19	107
1850	20	116
1925	17	117
2000	15	83

Run 12
50	11	71
125	23	106
200	38	97
275	36	89
350	40	97
425	34	87
500	28	104
575	35	97
650	29	116
725	29	146
800	24	97
875	23	105
950	22	109
1025	25	104
1100	24	99
1175	26	111
1250	19	110
1325	19	118
1400	20	106
1475	19	99
1550	19	101
1625	18	154
1700	23	124
1775	14	111
1850	20	116
1925	18	90
2000	17	139

Run 13
50	6	88
125	26	98
200	35	113
275	40	104
