Result Log
Run 1
50	7	52
125	41	117
200	37	117
275	20	93
350	12	61
425	23	120
500	22	97
575	20	81
650	11	82
725	12	97
800	13	110
875	9	68
950	49	107
1025	22	125
1100	22	109
1175	18	145
1250	19	106
1325	26	135
1400	14	83
1475	18	99
1550	9	87
1625	18	87
1700	22	149
1775	39	95
1850	38	138
1925	23	97
2000	22	115

Run 2
50	33	99
125	42	119
200	42	100
275	40	93
350	37	132
425	33	108
500	32	122
575	28	97
650	34	111
725	31	101
800	41	120
875	28	119
950	28	97
1025	35	127
1100	24	78
1175	32	93
1250	32	112
1325	19	56
1400	32	107
1475	30	104
1550	28	70
1625	31	168
1700	33	91
1775	28	127
1925	28	105
2000	26	96

Run 3
50	41	101
125	40	112
200	19	77
275	39	109
350	54	116
425	40	95
500	42	107
575	34	113
650	44	106
725	37	119
800	32	93
875	25	100
950	28	85
1025	28	102
1100	39	82
1175	43	89
1250	35	171
1325	31	103
1400	22	99
1475	20	100
1550	23	79
1625	40	87
1700	36	109
1775	22	100
1850	20	147
1925	15	107
2000	15	80

Run 4
50	43	97
125	32	102
200	21	77
275	33	147
350	33	119
425	40	104
500	35	88
575	26	90
650	18	106
725	24	101
800	27	124
875	42	115
950	27	95
1025	24	104
1100	30	129
1175	13	80
1250	35	154
1325	36	150
1400	37	114
1475	23	67
1550	33	96
1625	29	193
1700	23	76
1775	40	112
1850	29	113
1925	33	105
2000	30	87

Run 5
50	33	100
125	34	97
200	39	131
275	41	124
350	24	105
425	37	131
500	31	92
575	29	81
650	28	89
725	34	111
800	30	134
875	30	116
950	30	92
1025	28	92
1100	26	94
1175	34	96
1250	33	105
1325	30	80
1400	25	87
1475	31	124
1550	35	180
1625	31	102
1700	29	86
1775	31	111
1850	19	75
1925	30	135
2000	33	94

Run 6
50	12	80
125	45	141
200	37	116
275	36	89
350	28	78
425	33	91
500	33	132
575	30	94
650	28	87
725	23	117
800	25	135
875	27	103
950	31	111
1025	27	107
1100	26	95
1175	12	49
1250	24	89
1325	26	84
1400	23	100
1475	24	133
1550	25	86
1625	35	131
1700	27	83
1775	29	86
1850	17	131
1925	42	122
2000	31	102

Run 7
50	11	67
125	42	101
200	48	121
275	22	105
350	43	116
425	37	120
500	31	123
575	21	104
650	31	113
725	31	183
800	26	96
875	13	70
950	24	103
1025	24	161
1100	23	159
1175	22	93
1250	25	125
1325	22	152
1400	28	92
1475	29	80
1550	35	97
1625	27	128
1700	15	76
1775	42	97
1850	27	103
1925	37	80
2000	31	106

Run 8
50	10	79
125	45	113
200	40	116
275	32	98
350	23	109
425	23	97
500	10	80
575	20	89
650	15	101
725	17	94
800	14	91
875	28	152
950	18	96
1025	31	72
1100	30	106
1175	28	110
1250	27	84
1325	26	90
1400	19	63
1475	31	182
1550	28	92
