Result Log
Run 1
50	1	70
125	23	101
200	28	91
275	37	104
350	38	81
425	36	74
500	34	123
575	31	79
650	31	105
725	26	89
800	30	120
875	25	85
950	22	109
1025	19	117
1100	20	93
1175	17	121
1250	18	128
1325	18	99
1400	16	74
1475	15	82
1550	16	91
1625	16	107
1700	19	83
1775	15	81
1850	13	72
1925	15	92
2000	14	90

Run 2
50	14	86
125	30	166
200	23	90
275	24	71
350	16	126
425	24	109
500	18	77
575	16	64
650	14	83
725	12	85
800	13	90
875	10	77
950	15	161
1025	12	110
1100	11	88
1175	11	81
1250	15	100
1325	16	87
1400	13	82
1475	14	84
1550	17	103
1625	16	106
1700	14	91
1775	15	88
1850	17	91
1925	13	79
2000	15	85

Run 3
50	5	91
125	18	97
200	36	120
275	36	152
350	32	91
425	34	90
500	28	87
575	27	91
650	23	115
725	20	102
800	26	80
875	23	89
950	19	89
1025	18	100
1100	17	79
1175	18	103
1250	17	80
1325	17	91
1400	15	93
1475	17	78
1550	19	110
1625	19	91
1700	14	118
1775	17	82
1850	21	88
1925	25	85
2000	21	81

Run 4
50	3	62
125	6	63
200	23	93
275	32	111
350	32	110
425	24	108
500	20	127
575	17	79
650	15	67
725	15	96
800	17	92
875	16	154
950	21	89
1025	20	142
1100	16	95
1175	17	118
1250	19	110
1325	19	100
1400	15	61
1475	16	118
1550	21	83
1625	18	88
1700	24	95
1775	19	90
1850	21	99
1925	19	97
2000	20	84

Run 5
50	9	92
125	20	72
200	39	120
275	30	98
350	34	102
425	25	82
500	24	89
575	19	87
650	18	76
725	16	80
800	12	84
875	18	94
950	17	89
1025	20	95
1100	16	94
1175	18	71
1250	18	64
1325	16	56
1400	19	82
1475	17	92
1550	20	92
1625	15	54
1700	21	73
1775	20	89
1850	20	109
1925	22	81
2000	23	104

Run 6
50	10	90
125	30	105
200	37	107
275	33	95
350	34	96
425	25	100
500	30	104
575	27	85
650	25	92
725	22	126
800	18	93
875	11	100
950	20	93
1025	14	76
1100	14	84
1175	14	85
1250	14	103
1325	6	84
1400	15	67
1475	13	82
1550	9	83
1625	12	84
1700	16	76
1775	11	72
1850	21	88
1925	15	87
2000	21	110

Run 7
50	5	112
125	18	83
200	28	165
275	33	111
350	33	107
425	24	74
500	31	112
575	28	82
650	28	88
725	23	94
800	12	98
875	13	97
950	17	87
1025	23	105
1100	14	84
1175	15	119
1250	14	99
1325	14	74
1400	16	110
1475	11	69
1550	17	99
1625	18	92
1700	14	85
1775	14	93
1850	17	142
1925	13	100
2000	15	73

Run 8
50	5	72
125	26	119
200	32	101
275	32	101
350	30	154
425	21	110
500	16	88
575	21	102
650	19	98
725	17	83
800	16	107
875	20	108
950	13	97
1025	13	117
1100	13	82
1175	13	103
1250	18	100
1325	17	99
1400	17	101
1475	16	84
1550	20	102
1625	17	94
1700	15	109
1775	13	64
1850	15	84
1925	19	92
2000	13	110

Run 9
50	8	54
125	21	97
200	32	86
275	38	124
350	31	99
425	27	97
500	26	139
575	26	110
650	23	147
725	17	99
800	14	58
875	16	92
950	15	107
1100	20	105
1175	19	159
1250	21	118
1325	13	96
1400	17	87
1475	16	94
1550	15	112
1625	20	92
1700	18	107
1775	22	95
1850	20	74
1925	21	89
2000	20	102

Run 10
50	9	65
125	22	105
200	25	98
275	23	95
350	32	100
425	27	130
500	25	97
575	22	76
650	20	107
725	17	107
800	14	105
875	21	100
950	16	87
1025	20	99
1100	17	102
1175	24	110
1250	13	83
1325	17	89
1400	17	91
1475	17	98
1550	17	100
1625	18	97
1700	17	103
1775	18	93
1850	15	93
1925	16	71
2000	21	105

Run 11
50	7	90
125	23	102
200	41	88
275	39	96
350	37	112
425	34	107
500	32	97
575	25	107
650	23	77
725	21	117
800	15	70
875	18	92
950	17	116
1025	14	92
1100	16	96
1175	13	85
1250	17	85
1325	14	116
1400	20	103
1475	17	89
1550	17	91
1625	20	81
1700	16	105
1775	21	95
1850	16	110
1925	15	76
2000	17	64

Run 12
50	15	87
125	29	101
200	32	104
275	36	107
350	35	152
425	30	125
500	35	100
575	28	87
650	25	107
725	18	89
800	19	110
875	17	65
950	18	84
1025	19	95
1100	23	94
1175	20	90
1250	16	92
1325	17	85
1400	19	83
1475	17	84
1550	15	94
1625	15	96
1700	19	84
1775	21	99
1850	19	119
1925	20	104
2000	28	99

Run 13
50	12	63
125	28	114
200	29	101
275	30	99
350	27	97
425	21	117
500	19	85
575	16	118
650	19	76
725	19	89
800	23	80
875	19	72
950	17	70
1025	18	70
1100	12	88
1175	15	97
1250	16	85
1325	18	74
1400	19	96
1475	16	83
1550	17	91
1625	23	82
1700	16	86
1775	22	104
1850	14	67
1925	12	81
2000	17	91

Run 14
50	11	69
125	31	106
200	31	133
275	31	88
350	31	100
425	27	101
500	17	85
575	20	92
650	16	77
725	20	91
800	22	113
875	20	119
950	17	82
1025	21	107
1100	14	93
1175	19	98
1250	16	100
1325	18	78
1400	20	99
1475	19	88
1550	22	130
1625	24	92
1700	22	98
1775	26	81
1850	21	147
1925	24	95
2000	26	82

Run 15
50	9	85
125	28	112
200	30	94
275	36	89
350	32	120
425	32	78
500	32	92
575	23	75
650	23	94
725	23	99
800	23	91
875	20	95
950	17	87
1025	11	77
1100	13	76
1175	16	94
1250	14	81
1325	16	96
1400	16	81
1475	17	132
1550	12	110
1625	13	120
1700	13	113
1775	10	79
1850	13	72
1925	11	72
2000	14	75

Run 16
50	6	50
125	15	152
